dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,dim_129,dim_130,dim_131,dim_132,dim_133,dim_134,dim_135,dim_136,dim_137,dim_138,dim_139,dim_140,dim_141,dim_142,dim_143,dim_144,dim_145,dim_146,dim_147,dim_148,dim_149,dim_150,kategori
0.27783424,-0.2396907,-0.39309198,-0.010167,-0.020956155,-0.24497809,0.04835541,0.13834824,0.11565643,0.22657715,-0.23950547,-0.059306346,-0.28219238,0.35531473,-0.3249282,0.14945273,-0.01932099,-0.20230103,0.041791,0.31446734,-0.33433914,-0.33691117,0.38637808,0.2110327,0.054942317,0.11949701,-0.37221006,-0.25830328,-0.0738492,-0.30354998,-0.26165077,-0.10006015,0.17328818,-0.20905012,-0.11210187,0.21724519,0.51697665,0.12955773,0.22046886,-0.19818,-0.07424387,-0.038655017,-0.40312842,-0.25701126,0.31340066,-0.11477242,0.15216246,-0.19843642,0.08137766,0.25016332,-0.081797995,-0.008851322,-0.0022253215,0.0029956803,-0.35700095,0.09350858,-0.06871192,0.06488784,0.11995624,-0.18284687,0.2950519,-0.13472697,-0.3296602,0.14114957,0.27469963,-0.06588741,0.15590599,-0.74511397,-0.27100953,-0.20974563,0.2819323,0.20242207,0.08679362,-0.5525988,-0.42633253,0.2106833,-0.20478873,0.14579894,-0.16667946,0.37749338,0.08678676,-0.33250028,-0.3092108,0.24010232,-0.24492653,0.016875895,-0.09032796,0.076202184,0.14725527,-0.12090428,0.3287218,-0.4410372,-0.05441731,-0.040933818,0.33959347,-0.01284532,-0.0767249,0.025003316,-0.0029844712,0.23815575,0.19599962,0.17307052,0.3946282,0.060684312,-0.6931462,-0.3752923,0.33653262,0.55094934,-0.56982034,-0.092478,-0.19766524,0.053852346,0.032472674,-0.255494,-0.3712286,0.27273443,-0.012335168,-0.15620366,0.46562827,-0.22213234,-0.12703235,0.40001237,-0.080097176,-0.15957287,0.38717607,0.46079993,0.3832573,-0.08622495,0.017357567,0.31364706,0.11567185,0.003186939,-0.041558765,-0.05637993,-0.10209155,0.26156905,-0.46437177,-0.23227194,-0.43258727,0.06496645,0.23822953,0.05357491,0.22360831,0.10569943,0.3343761,0.15638068,-0.33690703,-0.23273107,0.09328171,-0.17170376,Dunia
0.19766952,-0.19748352,-0.33581346,-0.06169118,-0.047000293,-0.31520066,0.049747195,0.18286079,0.09411099,0.23234124,-0.17564844,-0.039037276,-0.31784692,0.32294974,-0.35132372,0.12808645,0.013374451,-0.18637532,0.031754017,0.27229825,-0.27135754,-0.3425819,0.3816805,0.2346176,0.101555616,0.07231598,-0.30120373,-0.27104932,-0.077529326,-0.35332727,-0.20514795,-0.1203056,0.09987283,-0.16279073,-0.11627985,0.17495188,0.48775792,0.12537506,0.16434637,-0.21610789,-0.08335372,-0.007791687,-0.34789827,-0.2731376,0.30112752,-0.043147735,0.13304675,-0.1918251,0.09421306,0.19900224,-0.07746773,0.053009894,-0.038742647,0.057298556,-0.26953343,0.13448839,-0.0065210564,0.053428303,0.08295646,-0.15690218,0.3170515,-0.14997703,-0.2930835,0.11283489,0.21946022,-0.0905527,0.092396684,-0.66995984,-0.34124237,-0.1894132,0.21770336,0.17604415,0.098130114,-0.48810098,-0.35216433,0.14409451,-0.18407203,0.116440214,-0.21085426,0.37501916,0.01865825,-0.30925,-0.2507052,0.31071624,-0.24901284,0.08009713,-0.14421502,0.05714129,0.21528588,-0.18634838,0.27439213,-0.47814563,-0.07832492,0.035079226,0.3182033,0.049804896,-0.02171897,0.02124359,-0.011446249,0.22130036,0.18637373,0.15755467,0.35921818,0.010393095,-0.6420542,-0.417395,0.32829663,0.46125004,-0.6003882,-0.09549631,-0.1520977,0.057527766,0.044649005,-0.32499522,-0.36168212,0.24012977,-0.013441802,-0.11652296,0.40573043,-0.31543496,-0.13234589,0.38716283,-0.0431677,-0.13603798,0.31441262,0.4614993,0.35271925,-0.085618794,0.031771228,0.30487874,0.14506137,0.030072132,-0.028940871,-0.06656455,-0.088937886,0.24240492,-0.42103207,-0.26189965,-0.3641468,8.9418456e-05,0.21498235,0.12030215,0.26597807,0.16520385,0.35751814,0.10590205,-0.39440203,-0.23501274,0.12914366,-0.23519872,Dunia
0.2079182,-0.2019817,-0.3432312,-0.040840965,-0.04758995,-0.30022407,0.0416242,0.20671244,0.10952137,0.22003108,-0.18232471,-0.046916388,-0.30868962,0.33611912,-0.33416495,0.13182414,0.0027534028,-0.17429689,0.028559588,0.28612304,-0.28351814,-0.34135997,0.38626984,0.22134101,0.092503525,0.09791688,-0.31122726,-0.24422115,-0.082600094,-0.33397248,-0.22117445,-0.11937609,0.11185505,-0.17734885,-0.108673096,0.17985676,0.5087059,0.12921295,0.18650165,-0.22015207,-0.10606647,-0.016340712,-0.37561715,-0.25240642,0.31158185,-0.06703424,0.13711275,-0.20189236,0.10218426,0.2098582,-0.080870405,0.037285987,-0.027293617,0.041374672,-0.28552407,0.13905337,-0.030423328,0.05006886,0.1085603,-0.14366877,0.31154355,-0.15367886,-0.30243203,0.11861071,0.22553161,-0.0665977,0.100382775,-0.66047627,-0.32220942,-0.16391034,0.2343207,0.18692948,0.099751204,-0.4983066,-0.34881175,0.16828686,-0.17538565,0.114389405,-0.2073375,0.34373298,0.04739536,-0.32826135,-0.24541849,0.3013802,-0.23494832,0.058730844,-0.10772128,0.05129428,0.19222558,-0.18356949,0.28598604,-0.4507844,-0.070979334,0.027220136,0.32407883,0.039983112,-0.030069912,0.025648292,-0.018445633,0.21067144,0.17416993,0.16316321,0.3679674,0.021604568,-0.6279358,-0.4099138,0.325097,0.47906023,-0.562908,-0.09528873,-0.16919833,0.060633566,0.054340277,-0.29896998,-0.36245868,0.23915169,-0.013364143,-0.12673365,0.39154002,-0.2851891,-0.13753937,0.38027507,-0.06957534,-0.1559455,0.32560587,0.4581981,0.3416359,-0.10676176,0.027751414,0.29394048,0.14418845,0.017675387,-0.01951904,-0.063676044,-0.092260964,0.2561585,-0.43252388,-0.26379788,-0.38383853,0.007270531,0.21143542,0.10861646,0.25698715,0.16617031,0.35997403,0.13083449,-0.37550175,-0.23471646,0.11603643,-0.2132439,Dunia
0.22837834,-0.20207787,-0.35938236,-0.050917212,-0.037151963,-0.26064652,0.054995485,0.16495827,0.11140198,0.21441288,-0.20233004,-0.049183093,-0.2776672,0.3200695,-0.3264535,0.13112332,-0.0065350845,-0.18358426,0.042956993,0.28367755,-0.2936074,-0.3364536,0.37556073,0.20697546,0.06955796,0.099085346,-0.31986332,-0.2421672,-0.07523896,-0.3176074,-0.23882644,-0.11192706,0.1298681,-0.17686535,-0.09420486,0.18438555,0.49346676,0.116334945,0.19605328,-0.1902872,-0.07287462,-0.019496627,-0.36932307,-0.25221306,0.2967438,-0.087722026,0.14840917,-0.19428761,0.09740588,0.21975178,-0.07619376,0.017798318,-0.017401407,0.03924037,-0.3054822,0.11974016,-0.035522565,0.054019462,0.111903764,-0.16229819,0.2976571,-0.13707598,-0.30794466,0.13352662,0.24610423,-0.06906337,0.11827759,-0.6592316,-0.29229304,-0.17639033,0.23974127,0.19111067,0.07999555,-0.48841456,-0.3700249,0.17251323,-0.18246432,0.12800059,-0.18689527,0.34547538,0.055920865,-0.31368083,-0.26571512,0.27372855,-0.24685611,0.034871362,-0.092106,0.06620851,0.16808395,-0.15566869,0.28742337,-0.42916045,-0.07684677,0.0009950164,0.32261264,0.020979816,-0.04624969,0.014264106,-0.012161622,0.21869816,0.17687352,0.16188243,0.35364774,0.029659357,-0.643998,-0.38187388,0.3148219,0.48368514,-0.5535939,-0.08799251,-0.17363906,0.055161692,0.032968618,-0.27230015,-0.35643443,0.24453361,-0.023464343,-0.13431574,0.41938955,-0.25133795,-0.12449833,0.3752501,-0.061938778,-0.15148413,0.3362197,0.44593132,0.35209763,-0.0864346,0.02591003,0.29417574,0.13259391,0.006498264,-0.035883393,-0.05475061,-0.099763446,0.2517775,-0.43338782,-0.24438183,-0.38688222,0.026678383,0.20437206,0.08059933,0.23488805,0.1371432,0.33232835,0.12531158,-0.35424963,-0.22086672,0.10148992,-0.19763257,Dunia
0.22272801,-0.18654352,-0.32510844,-0.03949707,-0.019661624,-0.2094519,0.073580556,0.083971776,0.089234136,0.19778886,-0.20780468,-0.038265124,-0.25112438,0.26484695,-0.32026398,0.1262498,-0.0052509634,-0.18901883,0.057787303,0.24258952,-0.26946926,-0.28153652,0.32500213,0.1930309,0.058640018,0.07540908,-0.2928063,-0.25325832,-0.04475146,-0.28891268,-0.22174641,-0.09147536,0.13613798,-0.15477291,-0.09045757,0.17303789,0.38254508,0.091201134,0.1534122,-0.15361041,-0.003032684,-0.02020373,-0.29068252,-0.24969089,0.24871871,-0.066211045,0.14520882,-0.15453856,0.06431588,0.1962211,-0.047758404,0.02313709,-0.00819131,0.025408154,-0.29712036,0.07323998,-0.03357675,0.056245625,0.059339702,-0.1891759,0.2655219,-0.106483646,-0.28105158,0.118305944,0.2247925,-0.110131495,0.1221164,-0.6279059,-0.2557943,-0.21134797,0.19693853,0.16615377,0.042302854,-0.43050283,-0.36472076,0.13271563,-0.17804521,0.11629218,-0.15425302,0.35775536,0.039599627,-0.26036268,-0.28124687,0.19850256,-0.23158483,0.035158064,-0.1114003,0.073680505,0.15369892,-0.0920167,0.25611746,-0.40108627,-0.07594744,-0.012858876,0.27730653,0.015171403,-0.07257904,0.01831953,0.008550899,0.22397888,0.17740828,0.12188824,0.31103927,0.029267997,-0.6360729,-0.33438587,0.27620062,0.44538346,-0.5411442,-0.07371906,-0.1393077,0.050884917,-0.009998285,-0.25323308,-0.2962164,0.22630014,-0.029109191,-0.108289264,0.43039438,-0.23713686,-0.083025634,0.36366084,-0.026388722,-0.10338996,0.3126308,0.4191366,0.32129177,-0.031175915,0.02149304,0.26592597,0.08651666,0.0044900663,-0.058870815,-0.05539882,-0.096708745,0.20787032,-0.36945122,-0.19925645,-0.34612,0.04692459,0.19554776,0.06676006,0.19453071,0.096087314,0.26686376,0.0837137,-0.31470284,-0.20303982,0.08012262,-0.19324337,Dunia
0.22607362,-0.19431458,-0.35105723,-0.052245624,-0.031917676,-0.24186759,0.076266125,0.10878885,0.097294904,0.21731122,-0.21369648,-0.036438197,-0.28619266,0.2885321,-0.36795628,0.14409415,-0.009843454,-0.19932958,0.06749818,0.26037967,-0.2920817,-0.32064342,0.37421343,0.20330666,0.07644384,0.07205295,-0.30622792,-0.26475412,-0.051024243,-0.33480474,-0.24496248,-0.11314031,0.13988346,-0.15523113,-0.09614833,0.19482835,0.41454676,0.096869856,0.15850194,-0.17086364,-0.015592231,-0.01489202,-0.31085318,-0.26668128,0.2724217,-0.06716224,0.1582398,-0.17505847,0.07274115,0.20503202,-0.04909885,0.03785625,-0.020091942,0.04939732,-0.31460246,0.09726124,-0.029218307,0.052963767,0.058133636,-0.19773486,0.29618254,-0.12636888,-0.31155443,0.13153143,0.23793153,-0.13596271,0.12935914,-0.6654158,-0.29756325,-0.22204807,0.19915113,0.17538886,0.033388074,-0.4526742,-0.38191056,0.13226517,-0.1842154,0.11487,-0.18077719,0.38052824,0.03208083,-0.28128034,-0.30514443,0.2355553,-0.2645665,0.050812904,-0.116687976,0.08948402,0.19500071,-0.1083935,0.27275652,-0.4372595,-0.09837727,0.005712789,0.299957,0.032836445,-0.07611606,0.02517274,0.011981238,0.2332879,0.18633497,0.1319735,0.32121477,0.023550257,-0.6880846,-0.38312328,0.2957665,0.47661746,-0.60189146,-0.07635933,-0.1429347,0.060100306,-0.014710132,-0.28812423,-0.32220107,0.23368075,-0.050459187,-0.11624513,0.46798202,-0.27614683,-0.087825365,0.40513986,-0.027311822,-0.115856536,0.34176072,0.46660468,0.34157264,-0.038532615,0.026156928,0.2848777,0.09461898,-0.0027873078,-0.0692199,-0.050641082,-0.111891314,0.23939365,-0.39665434,-0.23331085,-0.36743128,0.032114733,0.20410396,0.085506566,0.21936236,0.12447925,0.29439226,0.0873554,-0.35637087,-0.2291681,0.09324187,-0.23541509,Dunia
0.17441271,-0.17116678,-0.32759386,-0.109198555,-0.06329648,-0.37740904,0.075406864,0.2444017,0.11405659,0.24885635,-0.16259524,-0.04752759,-0.35300925,0.31991237,-0.40393612,0.09877697,0.035658713,-0.19930783,0.035687126,0.28067622,-0.2749599,-0.38186345,0.41756544,0.28636962,0.1141505,0.0756263,-0.28204727,-0.2936174,-0.0963636,-0.40839055,-0.20515908,-0.14293452,0.05697394,-0.15513052,-0.10967529,0.15338996,0.52259415,0.12361643,0.14640567,-0.23849699,-0.092924245,0.011446497,-0.36302838,-0.3108883,0.32285997,-0.015330058,0.1550193,-0.21054696,0.1210309,0.192619,-0.07710012,0.08916512,-0.05643783,0.09027836,-0.26326886,0.1683886,0.02725433,0.050457604,0.09179984,-0.16145042,0.35685715,-0.18493114,-0.3064618,0.10245967,0.20784469,-0.099344745,0.059922755,-0.6631786,-0.40855917,-0.17339535,0.19531512,0.20575719,0.11140863,-0.47604376,-0.3305383,0.13677402,-0.18653703,0.120670386,-0.25973454,0.40602773,-0.015584195,-0.3347508,-0.20916006,0.3695162,-0.27775562,0.11535769,-0.16947125,0.044362746,0.2613348,-0.25169182,0.2594865,-0.5363304,-0.09893438,0.07261499,0.3410996,0.088715844,0.016734837,0.01150738,-0.030477721,0.23681504,0.18183619,0.16225162,0.368256,-0.022407582,-0.6716178,-0.4735041,0.33818027,0.4446892,-0.64779675,-0.10316125,-0.15365905,0.073066264,0.048224226,-0.37983924,-0.39046007,0.2527195,-0.021647792,-0.09153564,0.40745464,-0.39532226,-0.15055685,0.41397238,-0.022464704,-0.1263772,0.29847983,0.5086876,0.3582829,-0.10067531,0.039587557,0.32331225,0.18455799,0.041078255,-0.014844472,-0.089718625,-0.087639034,0.2526247,-0.44537988,-0.31203774,-0.3734742,-0.03899309,0.19847965,0.16775642,0.3157207,0.20678185,0.41066638,0.08030068,-0.46870655,-0.24233006,0.14955093,-0.2852198,Dunia
0.18702428,-0.18071064,-0.30529383,-0.044187944,-0.033152204,-0.2654094,0.038175713,0.17066929,0.094189264,0.19555116,-0.1594671,-0.03683053,-0.2696934,0.29352984,-0.28573146,0.11703344,0.009523828,-0.15842713,0.022894276,0.24720511,-0.24274139,-0.29112768,0.33641088,0.19906522,0.08009151,0.08623002,-0.2769617,-0.22632855,-0.075972885,-0.29002583,-0.1887088,-0.09640482,0.09808184,-0.15052265,-0.097256094,0.15491599,0.44456458,0.113247074,0.16426113,-0.18750732,-0.08363978,-0.01855129,-0.32337037,-0.22701615,0.27227268,-0.055673577,0.121523164,-0.17192642,0.086787365,0.18507534,-0.07161897,0.027222399,-0.025732443,0.03509961,-0.2459253,0.11952844,-0.023264853,0.05569069,0.092528045,-0.12949926,0.27561533,-0.124471724,-0.25851932,0.11037702,0.2027623,-0.05578865,0.0863532,-0.5851294,-0.28336978,-0.15117681,0.20933613,0.158252,0.09443468,-0.4404926,-0.31405404,0.147185,-0.16038199,0.103815466,-0.17948703,0.30752516,0.03874907,-0.28117356,-0.22430575,0.26899764,-0.20437627,0.04793436,-0.10187091,0.047923476,0.15925492,-0.16676906,0.25340942,-0.39973328,-0.063033015,0.023731582,0.2858244,0.029840255,-0.01842753,0.013475597,-0.019066252,0.18522644,0.16136119,0.14679518,0.3224612,0.02017179,-0.55713135,-0.35514367,0.29054493,0.41654274,-0.5024157,-0.086040094,-0.14692134,0.05158733,0.04648969,-0.26805708,-0.32555798,0.21219742,-0.0037951618,-0.114371486,0.34077507,-0.24908498,-0.1266883,0.32997328,-0.0519868,-0.14008743,0.27997664,0.39729744,0.30644485,-0.084576406,0.023003764,0.2645993,0.13092674,0.0194745,-0.022710174,-0.055872608,-0.07944156,0.21803893,-0.38669327,-0.22183621,-0.33441344,0.012764223,0.18955399,0.08673918,0.21953215,0.14579664,0.3156901,0.108163945,-0.32783023,-0.20494328,0.10780487,-0.19040748,Dunia
0.20300531,-0.18040521,-0.31484345,-0.043439817,-0.025637478,-0.24104981,0.05249873,0.1432921,0.10074425,0.1994179,-0.17784528,-0.043632455,-0.26162124,0.29106,-0.29631102,0.11494057,0.004537548,-0.17412025,0.031631872,0.25215837,-0.26577073,-0.29125926,0.34194663,0.19788128,0.057486005,0.090005346,-0.2921617,-0.23373269,-0.0673497,-0.28578642,-0.20615107,-0.09658127,0.108355716,-0.15519357,-0.09567179,0.1640418,0.43369007,0.103603214,0.16304927,-0.16795053,-0.056349423,-0.02036393,-0.31774506,-0.2390055,0.27044284,-0.065843366,0.1370588,-0.17202766,0.07730343,0.20147702,-0.071556695,0.017520277,-0.015610364,0.031653382,-0.2737941,0.101867355,-0.026961375,0.058997877,0.08462111,-0.15418923,0.26986653,-0.11952458,-0.26642093,0.1175286,0.21771705,-0.07245693,0.104632705,-0.6060112,-0.2719069,-0.17585385,0.20964946,0.16329187,0.07662646,-0.44592598,-0.34325215,0.1521093,-0.17990685,0.11309559,-0.17219506,0.33090973,0.041264698,-0.2783346,-0.24347161,0.24502388,-0.21942683,0.042508744,-0.10330114,0.055910524,0.15443349,-0.1468981,0.25717086,-0.3991716,-0.061729934,0.0045592263,0.29093343,0.013184802,-0.03618199,0.009804736,-0.013067369,0.20135471,0.16768675,0.14289194,0.31918463,0.021419538,-0.589146,-0.34687516,0.28824317,0.43666834,-0.51990515,-0.08053785,-0.15695928,0.0472091,0.020690678,-0.25115913,-0.32376936,0.2253028,-0.007973958,-0.111757964,0.37787208,-0.24085481,-0.111784264,0.33684102,-0.04059804,-0.13206589,0.29926512,0.40498364,0.32570615,-0.0646153,0.018940689,0.27081394,0.12606843,0.01720719,-0.028009662,-0.048216473,-0.07796768,0.21181089,-0.39831808,-0.21324028,-0.34859437,0.02763651,0.19493264,0.0726992,0.21044475,0.12040147,0.30120414,0.10381064,-0.32364056,-0.20248042,0.097485036,-0.19115578,Dunia
0.1841787,-0.19324079,-0.31743166,-0.07126683,-0.049663447,-0.35039216,0.065303236,0.17752485,0.07149785,0.24321143,-0.16745529,-0.020187687,-0.35056853,0.31243545,-0.38905326,0.12452821,0.0325461,-0.2026675,0.043121558,0.2581871,-0.25607947,-0.358241,0.3854079,0.2683832,0.12649108,0.04743236,-0.2822278,-0.30428207,-0.06421328,-0.39718318,-0.18846191,-0.12661508,0.08747754,-0.14941373,-0.13364995,0.17220806,0.46369374,0.12597935,0.1284016,-0.22583054,-0.061479148,0.005117038,-0.31626013,-0.29888147,0.2990531,-0.012284134,0.13481851,-0.1870811,0.085079655,0.17608611,-0.067813925,0.09329125,-0.06753048,0.07671263,-0.25409704,0.13380082,0.015213241,0.048698448,0.046744544,-0.17430453,0.33576563,-0.15584932,-0.2959247,0.097568326,0.1957432,-0.13411431,0.077745296,-0.6843463,-0.3845044,-0.21713462,0.1966635,0.17599955,0.09033947,-0.47619113,-0.33910686,0.1083166,-0.18061362,0.116339006,-0.2248643,0.41763857,-0.0155712515,-0.301635,-0.24022312,0.32041466,-0.26521724,0.11423243,-0.18738244,0.05641588,0.26007077,-0.18665963,0.26234898,-0.52549297,-0.09389754,0.05603004,0.30738866,0.0854707,-0.0133652175,0.030130465,-0.00092046236,0.2387679,0.1970207,0.14417085,0.35322076,0.000117997806,-0.6721949,-0.45190498,0.33144003,0.45875487,-0.6510558,-0.1037993,-0.123899125,0.062282357,0.042750627,-0.37673855,-0.3590428,0.24609146,-0.033831734,-0.09922047,0.42098463,-0.37299547,-0.13154235,0.41883639,-0.020747714,-0.10727826,0.3012836,0.47919783,0.34954208,-0.074840285,0.031475186,0.31482852,0.13383974,0.04038397,-0.03903196,-0.08998046,-0.09590891,0.23972188,-0.39677522,-0.28194445,-0.34690183,-0.017191583,0.22516617,0.14849554,0.28525946,0.18123038,0.37107962,0.07644606,-0.43396026,-0.2411901,0.14710844,-0.27522957,Dunia
0.1363291,-0.173314,-0.295579,-0.091507405,-0.07179887,-0.4073772,0.058969256,0.26342097,0.0834277,0.24025482,-0.1293325,-0.00956171,-0.38305914,0.31218296,-0.39675096,0.1192297,0.04705189,-0.17577568,0.032251187,0.25183707,-0.22822477,-0.37380102,0.40247518,0.2819308,0.15719429,0.04889067,-0.24745879,-0.28645825,-0.08409924,-0.42374837,-0.16349542,-0.14959143,0.04222914,-0.13382271,-0.12678532,0.15243661,0.49500698,0.13507017,0.11803413,-0.25688908,-0.10792288,0.016677676,-0.3219649,-0.29235044,0.32223618,0.013249202,0.13036455,-0.20510565,0.11148373,0.154587,-0.07196382,0.12736504,-0.08573672,0.10600367,-0.20627396,0.18083073,0.031024713,0.04500177,0.06444956,-0.13740382,0.3625306,-0.17575207,-0.28864467,0.086770646,0.16697109,-0.121738575,0.03777056,-0.62584835,-0.42872745,-0.16315667,0.17815885,0.1769032,0.1079145,-0.4519656,-0.28073937,0.096547864,-0.1523449,0.09387311,-0.26640218,0.37826794,-0.033556264,-0.32062858,-0.18885884,0.3826328,-0.26043317,0.13455904,-0.1842085,0.03232218,0.29036605,-0.25352398,0.24489072,-0.535271,-0.10832437,0.11724076,0.31373927,0.12485803,0.02829272,0.034184434,-0.020831607,0.21057305,0.1769139,0.14759105,0.35264248,-0.031273924,-0.628057,-0.49624962,0.33062258,0.42324284,-0.6446923,-0.10880535,-0.11910876,0.07661335,0.07252588,-0.41540846,-0.36977553,0.22525068,-0.038289875,-0.08754879,0.36631644,-0.4203942,-0.15518542,0.4063274,-0.03184071,-0.12437801,0.26280257,0.4925789,0.32354826,-0.11399099,0.04337943,0.30329055,0.16807815,0.047484968,-0.01734348,-0.09692478,-0.09424107,0.25602937,-0.39701793,-0.32640088,-0.33340344,-0.066657506,0.20630339,0.19155107,0.32093358,0.24419892,0.41308028,0.07356655,-0.47487095,-0.2540112,0.16524507,-0.31092358,Dunia
0.2641884,-0.22006904,-0.3687591,-0.036622144,-0.018293072,-0.26799735,0.06357751,0.17309639,0.12587859,0.22702833,-0.21092565,-0.03697319,-0.30289713,0.3615522,-0.32516447,0.13747849,0.008212759,-0.21217433,0.030787788,0.3107198,-0.31104678,-0.33693814,0.41213316,0.24522208,0.035481494,0.1295292,-0.3458674,-0.27645874,-0.07739174,-0.32217836,-0.24996209,-0.10822852,0.1379013,-0.19802654,-0.11888001,0.19112352,0.5189227,0.114599764,0.19536254,-0.17878132,-0.068663545,-0.03512947,-0.37314236,-0.268374,0.33287972,-0.094859675,0.1699325,-0.20190735,0.08199451,0.2541079,-0.09517727,0.009029756,-0.02061411,0.008282276,-0.3385476,0.1106889,-0.04127941,0.08581352,0.106474645,-0.18262103,0.3098338,-0.12611252,-0.313395,0.15295158,0.27015853,-0.06736687,0.13029028,-0.71986103,-0.30859718,-0.2179201,0.27075228,0.1895244,0.09735855,-0.53878516,-0.41614044,0.19582348,-0.23158115,0.14274998,-0.19359174,0.3908102,0.066279694,-0.33155134,-0.2803127,0.2677972,-0.2350551,0.03288257,-0.11676959,0.057593033,0.15622135,-0.18480782,0.32052284,-0.464262,-0.048320744,-0.0073244087,0.35802937,-0.002070126,-0.048727047,-0.0024686763,-0.019567303,0.244211,0.20535576,0.1813617,0.37712023,0.033462312,-0.6895427,-0.39789942,0.33975187,0.5446894,-0.5984915,-0.103894405,-0.20974974,0.0473374,0.015387957,-0.2662243,-0.38953537,0.283295,-0.011732419,-0.1251724,0.43723968,-0.25588095,-0.14464088,0.37424767,-0.0614538,-0.1575511,0.3686512,0.4604807,0.40121627,-0.081365556,0.0008558233,0.32919964,0.14966373,0.02907645,-0.022814453,-0.06446121,-0.07734124,0.24160473,-0.48527613,-0.24320163,-0.41807526,0.04785136,0.24646498,0.05869742,0.2296834,0.13082436,0.36705136,0.12844372,-0.35794216,-0.22192974,0.119027615,-0.22556838,Unik - Aneh
0.21375228,-0.17245753,-0.3182892,-0.036477312,-0.03152246,-0.21579854,0.05293036,0.16154961,0.123428814,0.1821942,-0.18844976,-0.060360126,-0.23362595,0.28604338,-0.28081644,0.10801704,-0.008968065,-0.16684212,0.030055657,0.2599951,-0.2842345,-0.29362747,0.33737004,0.1843253,0.036222186,0.113678545,-0.28800488,-0.19849586,-0.07895813,-0.26349002,-0.22559701,-0.09301438,0.11973728,-0.16335602,-0.07029417,0.16499244,0.4465927,0.09895249,0.18332271,-0.15757285,-0.07878584,-0.02605629,-0.34638932,-0.21545626,0.27271786,-0.09546773,0.14138363,-0.17354205,0.09037631,0.20923518,-0.071391985,0.00024529634,-0.00012122257,0.024304777,-0.29354686,0.103813335,-0.048140503,0.047251508,0.11389885,-0.1401218,0.25444314,-0.12672281,-0.27871114,0.119370975,0.22357012,-0.042174827,0.113630965,-0.5758199,-0.24153669,-0.13938142,0.2165681,0.18558837,0.075443126,-0.43163544,-0.33246216,0.17992549,-0.1657898,0.11980076,-0.16116111,0.29654503,0.06466511,-0.29081574,-0.22104512,0.22480507,-0.2109636,0.017642904,-0.058249466,0.053466734,0.13169625,-0.13483095,0.2570407,-0.36048937,-0.059978347,-0.013447743,0.2933955,0.0026450413,-0.04447117,0.00808,-0.020119602,0.19206923,0.14523713,0.14692439,0.31259203,0.031520728,-0.5675992,-0.32264674,0.26812813,0.4382905,-0.46617872,-0.076290645,-0.17335501,0.053514324,0.025522552,-0.21339685,-0.32017884,0.22425881,-0.018484034,-0.114776574,0.37122506,-0.2033701,-0.10934055,0.32474458,-0.06705,-0.14118893,0.30614468,0.39358303,0.3112298,-0.08604549,0.018844126,0.2510754,0.12526546,-0.0006026119,-0.019662658,-0.044200752,-0.08547249,0.2211566,-0.39879745,-0.21521232,-0.3665734,0.03431773,0.16588564,0.058861896,0.19711035,0.10521398,0.2924789,0.11807634,-0.29649815,-0.18559301,0.07597927,-0.15566921,Unik - Aneh
